taxon	W	p_val	q_val	diff_abn	(Intercept)	SampleSiteORAL	SampleSiteTANK WATER	global	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio	7.696237663497657	0.042639609757762514	1	FALSE	0.15234374172760418	0	0	0	0	0	0.11232246720009142
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Marinifilum	20.354687734363974	7.604413316934673e-5	0.0406836112456005	TRUE	0.3359970095060336	0.09094709371321474	0	0	0.09094709371321473	0	0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;__	3.2571505239615406	0.39241784278268027	1	FALSE	0.27316387673005127	0.2847587755788325	0.08957221399973551	0.15227727177257902	0.2847587755788325	0.0895722139997355	0.138314351502165
d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__uncultured;g__uncultured	1.1940379629482132	0.899099810654411	1	FALSE	0.06657620839154296	0.04356696979830775	0.06639712884531912	0.04615525227286569	0.04356696979830774	0.06639712884531909	0.008221101371372993
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured	11.420060277406538	0.006625145413499076	1	FALSE	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella	3.918606042316963	0.2819132609621874	1	FALSE	0.01589426001929522	0.13644365441850784	0.04497194552784609	0.11908414504848083	0.1364436544185078	0.04497194552784607	0.023863149487729097
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;__	11.410345007681128	0.006657406243058186	1	FALSE	0.10742065004678777	0.01765189709996423	0	0	0.01765189709996423	0	0
d__Bacteria;p__Planctomycetota;c__028H05-P-BN-P5;o__028H05-P-BN-P5;f__028H05-P-BN-P5;g__028H05-P-BN-P5	2.5773272734084736	0.5512777815373647	1	FALSE	0.10969483453255154	0	0.005570265709734607	0.0399817062770823	0	0.005570265709734604	0.02019517360181052
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	3.937761738914563	0.2792260280128225	1	FALSE	0.21118462823069512	0.1921377332185712	0.014352432630143422	0.1497052717012604	0.1921377332185712	0.014352432630143436	0.07108369792136057
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Ornithobacterium	6.147886643206368	0.09247692352038446	1	FALSE	0.18287316492814995	0.12225424703993741	0	0.136448953521766	0.1222542470399374	0	0.02209992506564047
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured	9.206527282378	0.02003816726822397	1	FALSE	0.2993111931925473	0.35800666927327757	0	0	0.3580066692732776	0	0.2042022885201951
