taxon	lfc_(Intercept)	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	se_(Intercept)	se_SampleSiteORAL	se_SampleSiteTANK WATER	W_(Intercept)	W_SampleSiteORAL	W_SampleSiteTANK WATER	p_(Intercept)	p_SampleSiteORAL	p_SampleSiteTANK WATER	q_(Intercept)	q_SampleSiteORAL	q_SampleSiteTANK WATER	diff_(Intercept)	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	(Intercept)	SampleSiteORAL	SampleSiteTANK WATER	global	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;__	-0.16931853874133587	0.8252270963861619	0.16270323630360398	0.5219994741512685	0.7746805124373458	0.9720028630689322	-0.3243653435027592	1.0652482967330408	0.16738966775251712	0.7456614544122021	0.28676358318479006	0.8670634544196207	1	1	1	FALSE	FALSE	FALSE	0.190661504252405	0.2398774216102669	0.09129989561438423	0.1820126579540436	0.23987742161026696	0.09129989561438424	0.02112840376115605
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera	-0.4591954328728782	2.1392736249776347	-0.9073015149223013	0.5447157493520476	0.8082598538320718	1.013644186113806	-0.843000103116354	2.6467646695985736	-0.8950887573289301	0.39922838612393613	0.008126588412218872	0.3707396433902033	1	1	1	FALSE	FALSE	FALSE	0.05180296333833328	0	0.04362694551907239	0	0	0.04362694551907244	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__uncultured	1.0493474558816165	-0.6659155802207339	-3.405341131580969	0.6892366418136652	1.0219142571308857	1.278677172458455	1.5224777561453373	-0.6516354729117397	-2.6631750413074737	0.12788941481491484	0.5146363583126763	0.007740713642002156	1	1	1	FALSE	FALSE	FALSE	0.12601768143037934	0.05546903231103492	0	0	0.055469032311034915	0	0
d__Bacteria;p__WPS-2;c__WPS-2;o__WPS-2;f__WPS-2;g__WPS-2	-0.07586562804581788	0.6256822032503202	0.05948362758687966	0.3701606063153245	0.5502657721035182	0.6938330236706951	-0.2049532736641108	1.1370545561256795	0.08573190603148863	0.8376086322024118	0.2555154796747683	0.9316795381487841	1	1	1	FALSE	FALSE	FALSE	0.12197050023030613	0.037553579446037044	0.047207217348659646	0.01652223455852887	0.03755357944603705	0.04720721734865964	0.04820046395666346
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallaceae	0.680212557706664	-1.149757584531107	-0.45355704526985574	0.29336970642296406	0.43679071173982803	0.5532479144304749	2.318618939905034	-2.632284876094054	-0.8198079621081933	0.020415707231224746	0.008481271495176478	0.4123255913537678	1	1	1	FALSE	FALSE	FALSE	0.38510599959068936	0	0.06409235175138196	0.27123015085511437	0	0.06409235175138198	0.08293522600375393
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__uncultured;g__uncultured	0.14140012745400288	0.26945149520045064	-0.39585839212491636	0.691126481246815	1.0247083403598194	1.282143945750385	0.20459370504645166	0.262954330112932	-0.3087472303222842	0.8378895740162993	0.7925857799324324	0.7575138132156488	1	1	1	FALSE	FALSE	FALSE	0.06055734198007071	0.08264743333832063	0.09188553694093056	0.019030279959364352	0.08264743333832063	0.09188553694093056	0.11643849821547467
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum	0.3389589514610134	0.318294320297081	-1.5554227213558585	0.46454321453600056	0.6897538391186047	0.8667064002671164	0.7296607524438293	0.46146074475469445	-1.794636246918774	0.46559757698109566	0.6444680788381789	0.07271167412578683	1	1	1	FALSE	FALSE	FALSE	0.13524936671642165	0.05086211173960809	0.3679335756028453	0.3254347738475611	0.05086211173960808	0.3679335756028453	0.32573268468422023
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__uncultured	0.16918851563755588	-1.2384297156178856	2.470541443025158	0.6331667153070824	0.9390184408095071	1.175832022689886	0.2672100594477718	-1.3188555855732318	2.101100663488852	0.7893074313500273	0.18721739696466838	0.03563213067975926	1	1	1	FALSE	FALSE	FALSE	0.004577164012190116	0.015390061378629732	0.25589671887035187	0	0.015390061378629733	0.2558967188703519	0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;__	0.31899810961910513	-0.37644959736668143	-0.05864536112807805	0.31838773420802674	0.47376015338328237	0.5990497431951274	1.0019170820527892	-0.794599534549976	-0.09789731452897994	0.3163836416874946	0.42684648918596924	0.9220138324405611	1	1	1	FALSE	FALSE	FALSE	0.09816233109176135	0.005061904608682987	0.013978614130325546	0.003741766804163045	0.005061904608682979	0.01397861413032554	0.01705486205802003
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	1.675181121059802	-3.06884695545565	-1.963334331443886	0.7035092856478585	1.0430161389944113	1.3048598572960453	2.381178408351974	-2.9422813710383955	-1.5046323330938725	0.01725735168179663	0.003258037500246727	0.13241862876043084	1	1	1	FALSE	FALSE	FALSE	0	0	0.08607572707394337	0	0	0.08607572707394334	0.028081009747670877
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Campbellbacteria;f__Candidatus_Campbellbacteria;g__Candidatus_Campbellbacteria	-0.8730488788279517	1.310667987328797	2.9743720323838936	0.6175881131327626	0.9159873115494548	1.147261410473682	-1.4136426208065194	1.4308800687552243	2.5925843972698717	0.15746686052622477	0.15246459023769768	0.009525780575898535	1	1	1	FALSE	FALSE	FALSE	0.11282014719089245	0.18213747128067603	0	0.29840693859726863	0.18213747128067603	0	0.06636398841521926
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__KI89A_clade;f__KI89A_clade;g__KI89A_clade	-0.11598721164629094	-0.07570327322102784	1.677908092382117	0.34844793063204144	0.5181800693822977	0.6540800954868863	-0.3328681316485493	-0.1460945290915391	2.56529453190761	0.7392338262024287	0.8838467652325572	0.010308825669747003	1	1	1	FALSE	FALSE	FALSE	0.1666045933967488	0.048331861803573004	0	0	0.048331861803573004	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Ectothiorhodospiraceae;g__uncultured	0.02977819866593975	0.004709580601699283	0.7335933043084235	0.37425684971922657	0.5563190840540525	0.7013332788736969	0.07956620884368537	0.008465610360477398	1.0459981386973887	0.9365822714153619	0.9932455008743167	0.29556189174629605	1	1	1	FALSE	FALSE	FALSE	0.10089204872021869	0.07879168682418668	0.1293692843068408	0.07261801141664093	0.07879168682418668	0.1293692843068408	0.012343399805733147
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02	-0.6744894545569635	1.7885618157433074	0.9513274700983126	0.5431744686890678	0.8059814870506222	1.010818681094004	-1.2417547094671437	2.2191102953100104	0.9411455168880493	0.21432707765874917	0.02647922180213313	0.3466302926452952	1	1	1	FALSE	FALSE	FALSE	0.18445692628129998	0	0.26817175077248095	0	0	0.26817175077248095	0.18592420148187588
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__uncultured	-0.4163087221835689	0.004574152895535823	3.131581359286859	0.3380830420084824	0.5028637814752699	0.6351049333393327	-1.2313800766532499	0.009096206694617106	4.93080937479299	0.21818074493979592	0.9927423772004306	8.188961471881404e-7	1	1	4.454795040703484e-4	FALSE	FALSE	TRUE	0.29184125047750853	0.18336907473531558	0	0	0.18336907473531558	0	0
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;__	0.1394429392849684	0.4173637835691144	-0.6811630824536858	0.41772456329886914	0.6205573219794897	0.7809367720876169	0.3338155127478133	0.6725628218160141	-0.8722384536110217	0.738518776775355	0.5012254608239244	0.3830783056395304	1	1	1	FALSE	FALSE	FALSE	0.08842993949431634	0.2632588937394578	0.020001149329784144	0.27657809612124434	0.2632588937394578	0.020001149329784147	0.2983962885810144
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__uncultured	-0.3330886125958648	0.8420266947889219	1.0093681864661779	0.38517401384071226	0.5724523777235684	0.7213237349445016	-0.8647743633442851	1.470911341371925	1.3993275662055378	0.3871626448012392	0.1413150951113492	0.16171477688040184	1	1	1	FALSE	FALSE	FALSE	0.29864214043422066	0.2210251276973206	0.22935500377612553	0.27048525047002747	0.2210251276973206	0.22935500377612547	0.024864970560324787
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter	1.3200724167558728	-2.2789034002917923	-1.6345121561379803	0.6196206211983374	0.9189921129609049	1.1509888491511273	2.130452686036936	-2.47978559135767	-1.4200938239701097	0.03313425804670686	0.013146140605860623	0.1555803680634572	1	1	1	FALSE	FALSE	FALSE	0.2809901201749185	0	0.20956510741810652	0.26188717878155887	0	0.20956510741810655	0.04629463339818349
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;__	-0.013281166326970704	0.40635121792944195	0.161754116489832	0.6279491351329534	0.9313048190718402	1.166262948740993	-0.02115006707375866	0.436324616396188	0.13869437991187938	0.9831259460632589	0.66260122412664	0.889691659357326	1	1	1	FALSE	FALSE	FALSE	0.04663370872086235	0.015965369430517757	0.033457811459076	0.008557054929012963	0.015965369430517767	0.03345781145907601	0.02164345703435006
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter	-0.7956760695457294	1.0933696110182145	2.993089935113114	0.45055309441467634	0.6690762191636161	0.8410739750629459	-1.7659984570284888	1.6341480681901825	3.558652418045763	0.07739610773021827	0.10222776381834085	3.727624495924243e-4	1	1	0.18899056194335911	FALSE	FALSE	FALSE	0.16138645420425468	0.1478710717852515	0	0	0.14787107178525155	0	0.44678129695151103
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__	-0.7249838050094785	1.8124043252617987	1.1750495847435944	0.439209301945509	0.652310318765321	0.8202920583574578	-1.6506567638665912	2.778438839802931	1.432477094922141	0.0988086810189803	0.005462079476639035	0.15200732870391723	1	1	1	FALSE	FALSE	FALSE	0.09112344711695211	0	0.064067806919712	0	0	0.064067806919712	0.06693252814038203
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Chlamydiaceae;g__uncultured	-0.17798164316674697	-0.1356363397513196	2.130994294865152	0.3520797612200961	0.5235469016345327	0.6607291456631348	-0.505515121204269	-0.25907199398536784	3.2252161250226052	0.6131970805899856	0.7955796928320178	0.0012587760246628838	1	1	0.6268219500146416	FALSE	FALSE	FALSE	0.11191844308511144	0.05726447504212196	0	0	0.05726447504212197	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae1;g__Alcanivorax	-0.09050648301759397	0.17798114419847322	1.0335803411638693	0.4502025419463108	0.6685581040781322	0.8404317336931824	-0.2010350333126004	0.2662164187567355	1.2298206977762693	0.840671180615031	0.7900725388116452	0.21876425570921354	1	1	1	FALSE	FALSE	FALSE	0.10581443271860776	0.11025287575229141	0.01596359374586946	0.014323003731720777	0.1102528757522914	0.01596359374586946	0.12445803223716663
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Aureispira	-0.14151728788791748	1.3137266606202433	-0.9637276155016832	0.6028821622724767	0.8942466653131365	1.1202930262654585	-0.23473457458832192	1.4690875701059711	-0.8602460185923925	0.8144147507356778	0.14180903872518483	0.38965344242394634	1	1	1	FALSE	FALSE	FALSE	0.028763264083202924	0.02320411400546858	0.01330636650423462	0.017764437024826954	0.023204114005468585	0.01330636650423464	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sedimentitalea	-0.4839834063850484	0.9618901658826767	1.5807007608955301	0.4764217698986702	0.7073109542716117	0.8884720982338556	-1.0158717274569264	1.3599254473207338	1.7791225678754767	0.30969047379205183	0.17385351725430964	0.07521966951236667	1	1	1	FALSE	FALSE	FALSE	0.07028305695233908	0.05368549102383418	0	0.04535274142870208	0.053685491023834166	0	0.012949459400606756
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium	0.08641369117909413	-0.5141091214500019	1.466814936153621	0.5522962424593479	0.8194656371966446	1.0275412495338396	0.15646257304648356	-0.6273711771597236	1.4274998077391683	0.8756684182491324	0.5304159565722675	0.15343588055650517	1	1	1	FALSE	FALSE	FALSE	0.048018407327618515	0.1546138399810872	0.08154098944002687	0.228890901919849	0.1546138399810872	0.0815409894400269	0.3163967327387946
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__pItb-vmat-80;f__pItb-vmat-80;g__pItb-vmat-80	0.15233213980305887	-0.1501314077293111	0.38454784735842956	0.20939199545343734	0.31261611519867005	0.39911775329898325	0.7274974359606459	-0.48024206184604845	0.963494718488157	0.4669212854725501	0.6310552813127621	0.335299313358461	1	1	1	FALSE	FALSE	FALSE	0.34524987930220025	0.3221798052891236	0.25305201032995966	0.058872094401457596	0.32217980528912354	0.2530520103299597	0.5631574430225404
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Vicingus	-1.0924054965518057	2.187755320367292	2.399239186572619	0.5041624632259227	0.748314562902567	0.9393097993698157	-2.1667727691624723	2.923577100893792	2.554257592311154	0.030252184773874383	0.0034603451654980255	0.010641449813744727	1	1	1	FALSE	FALSE	FALSE	0	0	0	0	0	0	0.05723833330118899
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__uncultured	0.7238794704386986	0.80331740829876	-4.594416686864275	0.6814826925387307	1.010450274226326	1.2644533560797064	1.0622125526651705	0.7950093426555187	-3.6335201016103436	0.2881392025078782	0.4266080675676761	2.795806545554705e-4	1	1	0.14258613382328997	FALSE	FALSE	FALSE	0.03044640465354711	0.03660152800843075	0	0	0.036601528008430737	0	0
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula	-0.5364313543601777	1.2558523864102236	1.2746840402067565	0.3858637760111803	0.5734717135058893	0.7225868131975045	-1.3902091559499867	2.1899116501015117	1.7640566045845447	0.16446537395671393	0.028530644906121144	0.07772244961296547	1	1	1	FALSE	FALSE	FALSE	0.3865516290944282	0	0	0	0	0	0.06629928686265091
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__PB19;f__PB19;g__PB19	-0.36979217511071255	0.6072187409360418	1.6762657426892458	0.5794837974094318	0.8596563176544713	1.0773879982239918	-0.6381406637491152	0.706350582745448	1.5558607905902677	0.5233821182978597	0.4799701443036674	0.11974119882312435	1	1	1	FALSE	FALSE	FALSE	0.1518524872834566	0.1304495453702937	0.09675211009151033	0.10299157045124363	0.13044954537029368	0.09675211009151032	0.0393811293245293
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio	-0.019364334986811376	0.3370559455445904	0.3330416928061767	0.5402959582234304	0.801726401258147	1.0055418079650253	-0.03584023661861927	0.4204126807046013	0.33120621158475044	0.971409749481112	0.6741840061159419	0.740488728604366	1	1	1	FALSE	FALSE	FALSE	0.0014386162340791961	0.002534390561703813	1.9967163122304715e-4	8.012267877903912e-4	0.0025343905617038046	1.9967163122304788e-4	9.090775837058564e-4
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix	0.5643496414450135	-0.7328785900001341	-0.6645518594254305	0.4058011378334117	0.6029358868454595	0.7590985070891799	1.3907049262062166	-1.2155166179185826	-0.8754487766992249	0.1643149231911278	0.22416911460466488	0.38132976976159777	1	1	1	FALSE	FALSE	FALSE	0.21872560256966161	0.16159246311520578	0.12544055801543727	0.12372203393374295	0.16159246311520575	0.12544055801543724	0.015329984647078068
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Psychrobium	0.08920479617000053	-0.20478278168615946	0.8331600672998141	0.5022579852997223	0.7454994858012305	0.9358193441112418	0.17760752199244298	-0.274692049540541	0.890300112455012	0.8590312167747071	0.7835528398327213	0.37330476077167596	1	1	1	FALSE	FALSE	FALSE	0.0543352859750729	0.07845276592514855	0.048378197431113754	0.024148233715934112	0.07845276592514855	0.04837819743111377	0.08869745100773412
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Halarcobacter	-0.10175997005215508	1.0738895499717895	-0.6977489775719972	0.5850651412904248	0.8679072567821511	1.087621928941059	-0.17392929927035544	1.2373321476229355	-0.6415363271052712	0.8619210260739534	0.21596379769264787	0.5211742867196807	1	1	1	FALSE	FALSE	FALSE	0.04470050116234899	0.2463641245492203	0.10538925906799063	0.1378402569316897	0.24636412454922033	0.10538925906799063	0.10197449220883323
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__37-13;g__37-13	-0.256328012461757	0.9048210526973843	0.4711912449284228	0.3234187511282358	0.4811944406227759	0.6082597226492155	-0.7925576719579959	1.8803647264218983	0.7746546867778712	0.4280355782360547	0.06005838744339425	0.4385437334156488	1	1	1	FALSE	FALSE	FALSE	0.2735499542358541	0	0.05197363828773171	0	0	0.05197363828773176	0.17847801530885662
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__dgA-11_gut_group	0.9417131349421534	-1.8539742254167406	-0.45068936613934374	0.49532991285822203	0.7352589293322783	0.9231222027983909	1.9011836565818292	-2.5215256169692735	-0.48822286450602675	0.057277961023373555	0.01168471672316708	0.6253919909078618	1	1	1	FALSE	FALSE	FALSE	0.14450406503988728	0	0.035186684680828875	0.17912865279052415	0	0.0351866846808289	0.1518499646447856
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	1.1645100265760158	-1.8185904748343154	-1.7189901598362052	0.6596478287431768	0.9781685179769315	1.2244017171321606	1.7653511098410646	-1.859179110155336	-1.4039429508988994	0.07750477468299867	0.06300175479936682	0.1603358383447478	1	1	1	FALSE	FALSE	FALSE	0.27462918568983125	0.269807083643917	0.2153158160881354	0.2664612274452335	0.26980708364391703	0.21531581608813544	0.017277869388170993
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade	-0.360258865384282	0.7520417044561946	1.335378275869374	0.4553278063278866	0.6761332579247584	0.8498218123185757	-0.7912076977896131	1.1122684702190517	1.571362674518851	0.42882280021240055	0.2660227361428152	0.1160984307594876	1	1	1	FALSE	FALSE	FALSE	0.09143800326565482	0.05608689086449791	0.08318140346617924	0.03468282918746941	0.05608689086449792	0.08318140346617918	0.08124776640512167
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Ulvibacter	-0.7657741194583569	0.7966402588594611	3.425825657710994	0.44479876269033664	0.6605713850027023	0.8305317723938288	-1.7216192662646397	1.2059866305837668	4.124858038647685	0.085138510782083	0.22782264543701036	3.7096349651046904e-5	1	1	0.01973525801435695	FALSE	FALSE	TRUE	0	0.0910846162566549	0	0	0.09108461625665497	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Marinobacterium	-1.08599580030342	0.7118297259625845	5.316638258046961	0.6809155400378871	1.0096117592878513	1.263412988967153	-1.5949052950722693	0.7050529269436075	4.2081554523144025	0.11073341536924597	0.4807772993810253	2.574637288454216e-5	1	1	0.013774309493230056	FALSE	FALSE	TRUE	0.012153332531925808	0.007301429973042361	0	0	0.007301429973042364	0	0
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Kaiserbacteria;f__Candidatus_Kaiserbacteria;g__Candidatus_Kaiserbacteria	-1.1150001059352033	0.9106099389714674	5.074975974800029	0.4318761674405995	0.6414722883664087	0.8068586493024728	-2.58175882346775	1.4195623965151358	6.289795590822919	0.009829825216972479	0.15573511938097054	3.178842679287289e-10	1	1	1.7451846309287215e-7	FALSE	FALSE	TRUE	0	0.27931658543467547	0	0	0.27931658543467547	0	0
d__Bacteria;p__Planctomycetota;c__OM190;o__OM190;f__OM190;g__OM190	-0.9265048050205833	2.1462157876009904	1.5906020351249013	0.565629594302492	0.8391758124128371	1.0519862488637963	-1.6380062400431958	2.5575281792620923	1.5119988848170212	0.10142039208584752	0.010541901645011922	0.13053414623914086	1	1	1	FALSE	FALSE	FALSE	0.05870901394205602	0	0.03789587452444329	0	0	0.03789587452444327	0.00248485643436725
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__Coxiella	-0.8603279483908312	0.5180049147756152	4.491323176390734	0.3453672588488998	0.513627715200202	0.6484401791675919	-2.491052427083801	1.0085221249669267	6.926349292784854	0.012736532442637524	0.3132038716595782	4.318394592503946e-12	1	1	2.3751170258771703e-9	FALSE	FALSE	TRUE	0	0.40874423890895895	0	0	0.4087442389089589	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus	0.6004945930303646	-0.6683400663454362	-0.9879080215060877	0.48152964951603056	0.7148607787467429	0.897832095146835	1.2470563206936514	-0.9349233951779192	-1.1003260262649903	0.21237684724567069	0.3498277793384428	0.2711900963008483	1	1	1	FALSE	FALSE	FALSE	0.0918302434642489	0.04685261621399284	0.02236648007427091	0.029777124004176724	0.04685261621399282	0.022366480074270962	0.014410232367063255
d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__IheB3-7	0.017469519931883982	0.3995451502715958	0.010081313164180457	0.2311784025897992	0.34486008225590936	0.4392449998389434	0.07556726638898763	1.1585717536746003	0.022951457996965113	0.939763379611693	0.2466307880502244	0.981688993643464	1	1	1	FALSE	FALSE	FALSE	0.32698458243006084	0.6424273546666236	0.003677432103100589	0.6295828930234347	0.6424273546666236	0.003677432103100589	0.44387802384838315
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.1492335263904993	0.3731391818790927	-0.6453382847658689	0.8285875720389598	1.2279520813661975	1.534359196359489	0.18010591930949504	0.3038711261956938	-0.42059140147694	0.8570694156637335	0.761226076200372	0.6740534736052526	1	1	1	FALSE	FALSE	FALSE	0.006796488494596253	0.008678118958594218	0.012272741008681037	0.0028892077470159708	0.008678118958594218	0.012272741008681037	0.005910609852659828
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured	-0.6494409261227279	1.5753885369224117	1.2430381874060854	0.6620156949384576	0.9816692576472986	1.2287449299138038	-0.9810053312755694	1.6048058189150596	1.0116324040444133	0.326590112517866	0.10853654500847507	0.3117138463992178	1	1	1	FALSE	FALSE	FALSE	0.07715266785880674	0.01939871820597731	0.11649983304882296	0.05275411782496482	0.019398718205977272	0.11649983304882293	0.05869299009764807
d__Bacteria;p__Bacteroidota;c__Bacteroidia;__;__;__	-0.08736567389193155	0.2263528808692977	0.9199550187717864	0.3831233438603489	0.5694218898771067	0.7175686277546436	-0.22803537109390268	0.3975134867367839	1.282044647980826	0.8196187426794881	0.6909888431380149	0.19982698438784055	1	1	1	FALSE	FALSE	FALSE	0.10626339887777088	0.06471222949698033	0.13547426272365476	0.10778879436874014	0.06471222949698036	0.13547426272365484	0.1728012391738431
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;__	1.2621149405431349	-1.0780467409759849	-3.724704040126128	0.5343707881839034	0.792967724464247	0.994680089311166	2.3618711360187206	-1.359508978381618	-3.7446251112813096	0.018182961426272223	0.17398535936650092	1.806633335035692e-4	1	1	0.09340294342134528	FALSE	FALSE	FALSE	0.2970466568573849	0.1965834205895058	0	0	0.1965834205895058	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;__	-0.16004436080703624	0.17159051736263914	1.4201276879537907	0.5203127721316164	0.7721872654060431	0.9689111874966315	-0.30759260463925725	0.2222136067892946	1.465694385904413	0.7583923482042816	0.8241476022161505	0.14273156431157116	1	1	1	FALSE	FALSE	FALSE	0.044153044525185224	0.057238095088647016	0.03243284247037877	0.044490593882764176	0.057238095088647	0.032432842470378725	0.10460442380879491
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella	1.1080491196881463	-2.001761629183929	-1.0491704766146783	0.503328919131325	0.7470824703958845	0.9377821058845419	2.2014413985997137	-2.6794386276031625	-1.118778520118031	0.027704790980925837	0.007374572063416787	0.26323463752101617	1	1	1	FALSE	FALSE	FALSE	0.19671363317716026	0	0.058105030953320876	0	0	0.0581050309533209	0.01581392391169153
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__uncultured	-0.5321441043940969	0.24034791455948235	3.2826490153405534	0.42528889957149923	0.6317367475349025	0.7947922204328424	-1.251253218530415	0.3804558077353312	4.130197718282684	0.2108421074054188	0.7036070948455276	3.624513807288649e-5	1	1	0.0193186585928485	FALSE	FALSE	TRUE	0.25284387919480256	0.24016757939195413	0	0	0.2401675793919541	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;__	-0.7256672019639956	1.400274103317763	2.002983287262197	0.5116978607474806	0.7594529907585278	0.9531208127414234	-1.4181556297772122	1.8437929935850208	2.101499894332489	0.15614533279153134	0.06521331419947653	0.03559710725753652	1	1	1	FALSE	FALSE	FALSE	0.16458713042936082	0	0	0	0	0	0.16637323853692113
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__Kiloniella	-0.27511501100813895	0.7430519538235085	0.8957095598629776	0.5526564801828437	0.8199981577970936	1.028201675961613	-0.4978047320048043	0.9061629550726074	0.871141898329699	0.6186216803448894	0.3648496075026661	0.38367667949598827	1	1	1	FALSE	FALSE	FALSE	0.12988549588195186	0.09604875449231672	0.10018395315881344	0.1005777933732734	0.0960487544923167	0.10018395315881344	0.013253065809076635
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas	-0.7478087120986199	1.5927003278957166	1.737141455079898	0.5948352205786042	0.8823505716287336	1.105536989948709	-1.2571695256565614	1.805065219095111	1.571310115241365	0.2086922557158601	0.07106447691280274	0.11611063277619792	1	1	1	FALSE	FALSE	FALSE	0.03635863227869799	0.12132386236880126	0.025060712112636857	0.08701761090274658	0.12132386236880124	0.02506071211263685	0.03252187738903683
