taxon	lfc_(Intercept)	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	se_(Intercept)	se_SampleSiteORAL	se_SampleSiteTANK WATER	W_(Intercept)	W_SampleSiteORAL	W_SampleSiteTANK WATER	p_(Intercept)	p_SampleSiteORAL	p_SampleSiteTANK WATER	q_(Intercept)	q_SampleSiteORAL	q_SampleSiteTANK WATER	diff_(Intercept)	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	(Intercept)	SampleSiteORAL	SampleSiteTANK WATER	global	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__Sva0996_marine_group;__	0.16086971439368647	-0.14253607408705476	0.13202513916948352	0.251900518311037	0.37385181702731296	0.4708861391017317	0.6386239912180363	-0.3812635584345477	0.2803759299888001	0.5230675701817076	0.7030076913147699	0.779189101855948	1	1	1	FALSE	FALSE	FALSE	0.1870993932028188	0.1186582122647068	0.019245901916755973	0.039098236465100134	0.1186582122647068	0.019245901916755973	0.15707114690748142
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Fusibacteraceae;g__Fusibacter;s__Acidaminobacter_sp.	0.2727493217095257	-0.11430103904515376	-0.5257978202369542	0.3553340198651777	0.5267789628531444	0.6605739120325465	0.7675857262780901	-0.2169810245004386	-0.7959712163308201	0.4427333451140889	0.8282231329217853	0.4260487656848588	1	1	1	FALSE	FALSE	FALSE	0.17492096971051196	0.07057608776735363	0.01437608243824657	0.0674473579519506	0.07057608776735363	0.014376082438246588	0.17582590297799122
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Litoreibacter;s__Litoreibacter_arenae	0.22209458544710356	-0.5197095316610271	0.557288372405311	0.3183259026091526	0.4720643341743073	0.592717878697949	0.6976956120337969	-1.100929458206277	0.9402253457066833	0.4853675729006283	0.2709273599140592	0.3471019835095516	1	1	1	FALSE	FALSE	FALSE	0.16626989644637075	0.1451001323569369	0.06297816145524332	0.08808875510019026	0.14510013235693683	0.06297816145524333	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Aureispira;s__uncultured_bacterium	0.029386968313297374	-0.07605331224311779	0.7057793756637	0.3706188669354827	0.5493770825217069	0.6886008383344793	0.07929161447253859	-0.13843553847208903	1.0249470177392908	0.9368006759841432	0.8898962117605836	0.3053881877819579	1	1	1	FALSE	FALSE	FALSE	0.029712820052384424	0.04877722260075278	0.1814429270419187	0.17239665970199317	0.04877722260075278	0.1814429270419187	0.2614695935319844
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Maritalea;__	-0.15934940032211567	1.130668189096529	-0.693205645600248	0.4622088781808621	0.6847954337297354	0.8565791001370171	-0.34475625165244517	1.651103575469757	-0.8092721915458407	0.7302776249783178	0.09871742736541357	0.41835859805471454	1	1	1	FALSE	FALSE	FALSE	0.07199958601461154	0.0862218158398854	0.0037855933077617634	0	0.08622181583988543	0.0037855933077617504	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;__	0.4115267089679014	0.6687134610849126	-2.8377552770108565	0.6343940474406778	0.9394007375374949	1.1725253668922888	0.6486925762120793	0.7118511135491011	-2.420208003287949	0.5165371038131767	0.4765569772619811	0.015511631457483271	1	1	1	FALSE	FALSE	FALSE	0.005046381518227267	0.004387620117929398	0	0	0.0043876201179293825	0	0
d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;s__uncultured_bacterium	-0.1843414667597408	-0.10759138467159692	1.9176458590382388	0.27968230430626567	0.4149306906931753	0.5218563279270806	-0.659110225857829	-0.25929965433951585	3.674662462474141	0.5098249895896073	0.7954040460877655	2.3816406071367215e-4	1	1	0.17076363153170293	FALSE	FALSE	FALSE	0.3758533785167185	0.1019957582896303	0	0	0.10199575828963028	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__uncultured_bacterium	-0.08166289791186444	1.1063291975258105	-1.0620926129139117	0.696673263925072	1.0314970372467276	1.2868391764093312	-0.11721836065844402	1.0725471402989435	-0.8253499212523743	0.9066870175178166	0.2834743524526934	0.4091729574913218	1	1	1	FALSE	FALSE	FALSE	0.08090324781009528	0.0812682147446903	0.13716252012411687	0.057029979869336486	0.0812682147446903	0.13716252012411687	0.12994815963311615
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Bradymonadales;f__Bradymonadales;g__Bradymonadales;s__uncultured_marine	-0.0324325404035305	0.026901771757772558	0.8321490670148698	0.3691942550221217	0.5472708333664261	0.6859885528593801	-0.08784681766401588	0.049156231462750784	1.2130655293681714	0.9299984264567218	0.9607947913043257	0.22510476778270025	1	1	1	FALSE	FALSE	FALSE	0.13471250561573328	0.08147514880276506	0.11878467432659642	0.06731413417476528	0.08147514880276506	0.11878467432659646	0.01794415052760278
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__uncultured;s__metagenome	0.07078051051933437	-0.5335498220414129	1.3982821059028419	0.20532821064290582	0.3049540958868534	0.38522594660093995	0.3447188786076331	-1.7496070039320768	3.629771354293896	0.7303057240452498	0.0801861503443972	2.836723828717243e-4	1	1	0.2022584089875394	FALSE	FALSE	FALSE	0.1137089352009652	0.3619621470668567	0	0	0.36196214706685664	0	0
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Campbellbacteria;f__Candidatus_Campbellbacteria;g__Candidatus_Campbellbacteria;s__metagenome	-0.6016976070476442	1.2036544846717505	1.5384433743990242	0.4478000762969566	0.6634909384669879	0.8301487608847811	-1.3436746416466243	1.8141234716073495	1.853214082689632	0.1790536209067948	0.06965871871678017	0.06385167996877548	1	1	1	FALSE	FALSE	FALSE	0.24218915911912148	0	0	0	0	0	0.09326114941799367
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__NS9_marine_group;g__NS9_marine_group;__	-0.2661289817587599	0.13658962762405683	1.8688917275666588	0.3681513662881332	0.5457289526468436	0.6840762344308724	-0.722879245137649	0.2502884022582686	2.7319933561520546	0.4697540757595722	0.8023643247612418	0.006295241042618777	1	1	1	FALSE	FALSE	FALSE	0.1147397789854238	0.03667541795190705	0	0	0.03667541795190705	0	0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Rubritalea;s__uncultured_bacterium	-1.0736403439384261	2.7738378687485796	0.9347688170333173	0.6417767258638128	0.9503178513636589	1.1860754956740638	-1.6729187903991647	2.91885274465618	0.7881191546766377	0.09434328415211507	0.0035132213968703634	0.4306270120288382	1	1	1	FALSE	FALSE	FALSE	0.03752335067018043	0	0.0821901115895316	0	0	0.0821901115895316	0.16687814123362285
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Halioglobus;__	-1.0686323171094931	2.795257139118261	0.8650121320884415	0.619844623965446	0.9178859319371461	1.1458221305246719	-1.7240325652466502	3.0453208202233033	0.754927059832884	0.0847019644476314	0.0023243222804264466	0.4502927484779777	1	1	1	FALSE	FALSE	FALSE	0.18341952668811634	0	0.11985407031805984	0	0	0.11985407031805982	0.07051168670227441
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;__	-0.34778248220956726	0.7099120109721724	1.1611345257935166	0.42422314587790594	0.6286312273884721	0.7869045734845153	-0.8198102474815488	1.129298036817811	1.4755722166562875	0.4123242883208404	0.2587721287992745	0.14005876822146282	1	1	1	FALSE	FALSE	FALSE	0.1923729276429821	0.15188571168950074	0.14793687928428392	0.16986345634513206	0.15188571168950077	0.14793687928428398	0.004917250729020068
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Marinicella;s__uncultured_gamma	-0.15085260718197874	0.18647623958134238	1.1495079903018885	0.3491525377446143	0.5176399117736579	0.6492396394439489	-0.43205358940372085	0.3602431639059559	1.770544989037333	0.6657024648160563	0.7186652983981987	0.07663639675790601	1	1	1	FALSE	FALSE	FALSE	0.15751637428053059	0.12073631153915858	0	0.11438564654027264	0.12073631153915856	0	0.23955372929051888
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;__	0.26622066583206466	-0.6899742444741851	0.6606401159624612	0.23301995134339623	0.3459289861803747	0.4362121751332106	1.1424801365602437	-1.9945545821199786	1.514492610759236	0.25325449797696215	0.04609148131349103	0.12990094653019807	1	1	1	FALSE	FALSE	FALSE	0.23446791881961437	0.31795967081416054	0.02675789999446338	0	0.3179596708141606	0.026757899994463437	0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__uncultured_bacterium	0.4446525146209562	-0.7266593515826236	-0.22506085706095327	0.29332939893598065	0.43510798153960417	0.546883726131771	1.5158811773858436	-1.670066701629747	-0.41153328634014813	0.12954940059725095	0.09490616736065112	0.6806815388249642	1	1	1	FALSE	FALSE	FALSE	0.28242899120727877	0.27144935198065123	0.02841031672317178	0.22571852671861908	0.2714493519806513	0.02841031672317178	0.11778159239598368
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__uncultured;s__uncultured_bacterium	-0.10973470162005557	-0.12428170979117478	1.5500151466515857	0.32333299808212246	0.4794670590480885	0.6018985490078523	-0.33938602700917136	-0.2592080257565929	2.5752099738511984	0.7343189434568415	0.7954747390224303	0.010017924989364956	1	1	1	FALSE	FALSE	FALSE	0.18952713934981827	0.09371766837793222	0	0	0.09371766837793222	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;__;__	-0.35040799815788837	0.39849379244489	1.798083111070308	0.40084378640767254	0.5940643213393263	0.7440270243080955	-0.8741759509314455	0.6707923336423911	2.4166905936547494	0.38202244067733937	0.5023528319714878	0.0156623241690161	1	1	1	FALSE	FALSE	FALSE	0.13397544267113803	0.06316043424970942	0	0	0.06316043424970945	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pseudofulvibacter;s__uncultured_Bacteroidetes	-0.2357372949586362	-0.6107254572410662	3.20016658074624	0.29326325677646065	0.43501019149796066	0.5467624371535821	-0.8038419048804553	-1.4039336759859091	5.852937881772104	0.42148828507930136	0.1603386004702166	4.829645492834744e-9	1	1	3.646382347090232e-6	FALSE	FALSE	TRUE	0.22599952714459037	0.09700295861626737	0	0	0.0970029586162674	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Glaciecola;s__uncultured_bacterium	-1.0636303809051884	-0.0604912643160963	6.549623531859017	0.4776452345749096	0.7076195197665962	0.884896011079578	-2.2268208785790327	-0.08548557893944045	7.401574252627086	0.025959247430143436	0.9318753598410164	1.345793900299944e-13	1	1	1.0214575703276575e-10	FALSE	FALSE	TRUE	0	0.093135831271668093	0	0	0.093135831271668093	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Ulvibacter;s__uncultured_bacterium	-0.33624608625345836	0.11684437285760683	2.2852616737585643	0.47687764566812657	0.7064845617461438	0.8834878822816314	-0.7050992834490339	0.16538843052538169	2.586636126640259	0.48074845243510184	0.8686382593803167	0.009691787950203371	1	1	1	FALSE	FALSE	FALSE	0.04422731700165384	0.05984178017244875	0	0	0.05984178017244874	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;__	-0.6571711351843599	2.324176039644159	-0.4044295218109467	0.49226677953155945	0.7292390841827356	0.9117197840292062	-1.334989811438674	3.1871248950526048	-0.44358971791051005	0.18187968110342337	0.0014369471068019562	0.6573392409296748	1	1	1	FALSE	FALSE	FALSE	0.20170845633928847	0	0.039482439846540825	0	0	0.039482439846540825	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Reichenbachiella;__	-0.27064157975599795	0.2559594433732757	1.6544073103033756	0.4021686608049744	0.5960231595920269	0.7464567202042917	-0.6729554192867393	0.42944546575753517	2.216347265050537	0.500975653212788	0.6675990725590927	0.02666772834172452	1	1	1	FALSE	FALSE	FALSE	0.09405363796742133	0.0245233778410921	0	0	0.024523377841092087	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__uncultured;__	-0.20624974318337824	-0.6717371743855848	3.163694424243266	0.538233478419431	0.7972074035170181	0.9960567438524447	-0.3831975368552851	-0.842612814961452	3.1762190696155095	0.7015733042037668	0.3994450216383202	0.0014920822833560902	1	1	1	FALSE	FALSE	FALSE	0.03401179642487258	0.05976742976825433	0	0	0.05976742976825435	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Aureispira;s__Aureispira_maritima	-0.305046506439039	1.3699594736928553	-0.38866626941443855	0.476479014636817	0.705895145618938	0.8827566021022161	-0.6402097407617254	1.9407407490975974	-0.4402870151170324	0.5220362509244789	0.052289731054291695	0.6597292440781795	1	1	1	FALSE	FALSE	FALSE	0.024385601589408442	0	0.008687128889958057	0	0	0.00868712888995805	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Reichenbachiella;s__uncultured_bacterium	-0.4359543434416858	1.18869125493616	0.6774997919881796	0.4664968851443217	0.6911356220458433	0.8644449725382913	-0.9345278764440478	1.7199102708922642	0.7837396404756916	0.3500316632545236	0.0854487532563909	0.43319289751556017	1	1	1	FALSE	FALSE	FALSE	0.03416033699838579	0.14763499666393007	0.04951513397349436	0.1048378328815197	0.14763499666393007	0.049515133973494364	0.09860821118619384
d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium;s__uncultured_deep-sea	-0.26880228522914557	1.1949449153719915	-0.23344984177588718	0.5292734993904188	0.7839586281240735	0.9796164537057663	-0.5078702892525958	1.5242448676550227	-0.2383073915232596	0.6115443120086739	0.12744755372653452	0.8116426888688033	1	1	1	FALSE	FALSE	FALSE	0.13221901681065013	0.1410348611759813	0.06090359907109205	0.06675505874226183	0.14103486117598132	0.06090359907109206	0.05442546363449638
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__uncultured;__	-1.1071203572421608	0.18649819435328413	6.289403237331482	0.5399780661964335	0.7997870671985854	0.999257871356231	-2.0503061634348163	0.23318480880983916	6.294074250118504	0.040334563521735096	0.8156179015483418	3.092397867005062e-10	1	1	2.3409451853228318e-7	FALSE	FALSE	TRUE	0.16589919013194276	0.04248124404255478	0	0	0.04248124404255478	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Owenweeksia;s__uncultured_bacterium	-0.20924900720685286	0.8498527935618456	0.13663553247458077	0.41340673914794346	0.6126388431243212	0.7670668480084406	-0.5061577071484801	1.3872003107537	0.17812728164348626	0.6127459422789991	0.16538069073193776	0.8586230169890299	1	1	1	FALSE	FALSE	FALSE	0.12602316098432623	0.14611617747613423	0.03155777021253241	0.11709393990694532	0.14611617747613426	0.031557770212532414	0.040078879005610975
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Neptuniibacter;s__Neptuniibacter_caesariensis	-0.006386628698590475	-0.16054861388072805	1.0670530628778185	0.3535369067297736	0.5241220066430723	0.6572787342630422	-0.018064956096569863	-0.30631916203828063	1.6234407219552385	0.9855870343707681	0.759361650810764	0.10449522554250028	1	1	1	FALSE	FALSE	FALSE	0.12951494190665605	0.10531850911532671	0.1376403301968739	0.2743047411215036	0.10531850911532671	0.1376403301968739	0.3981295202996376
d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__0319-6G20;g__0319-6G20;s__uncultured_bacterium	-0.1696093927454015	0.013274753040690269	1.5967286857865908	0.29899140921343637	0.4434791276110166	0.5572662616463246	-0.5672717928304256	0.029933208158409184	2.865288634322479	0.5705295380663142	0.9761203214282107	0.004166293021709	1	1	1	FALSE	FALSE	FALSE	0.2627819389840615	0.2583436864698656	0	0	0.2583436864698656	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia-Loktanella;__	-0.7048190410998999	1.4667113908544902	1.5666072700644178	0.46755509423221925	0.6927002788459937	0.8663861604175891	-1.507456660818328	2.1173824172526143	1.8082090199932666	0.13169364467965414	0.03422740521657926	0.07057397530209956	1	1	1	FALSE	FALSE	FALSE	0.18931780132763998	0	0	0	0	0	0.019522069662120327
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__Arenicellaceae;g__HTCC5015;s__uncultured_gamma	-0.27476931465819376	0.7369331603204062	0.7146464515084181	0.608397302224231	0.9009584341331234	1.1248130026989593	-0.45162809508468976	0.817943572535022	0.635346897478641	0.6515369266791472	0.413389408510948	0.5252021933472513	1	1	1	FALSE	FALSE	FALSE	0.07206761719485037	0.012631189610511264	0.1436116926111681	0.0610059350901893	0.012631189610511257	0.14361169261116813	0.09356108996067698
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Fusibacteraceae;g__Fusibacter;s__uncultured_bacterium	0.32709599150899693	0.7526836031909935	-2.551880454881406	0.49107795242638014	0.7274812634327512	0.9095387801988689	0.6660775339084959	1.034643283648737	-2.8056862559762896	0.5053615435663723	0.30083553217917125	0.005020955400414265	1	1	1	FALSE	FALSE	FALSE	0.02663823135930587	0.017545762595444093	0	0	0.017545762595444072	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__uncultured;g__uncultured;s__uncultured_bacterium	-0.17103387292399924	0.7004993600080347	0.22993605281186474	0.3532515526130082	0.523700122813998	0.6567555117858563	-0.4841701944658376	1.3375963256300978	0.3501090568492075	0.6282650878595276	0.18102806287638162	0.7262568541510523	1	1	1	FALSE	FALSE	FALSE	0.1952393911668952	0.2662269266426585	0.004063222051725535	0.23795296086297613	0.26622692664265846	0.004063222051725533	0.1458730277590486
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured;s__uncultured_bacterium	-0.7959121897745847	1.318340316169546	2.352975093560737	0.3800633820939844	0.5633405905193839	0.705919412555293	-2.0941564677698064	2.340218933902977	3.3332063854759544	0.03624604422992919	0.019272438538666618	8.58512327282416e-4	1	1	0.6035341660795385	FALSE	FALSE	FALSE	0	0	0	0	0	0	0.16917088529867694
d__Bacteria;p__Proteobacteria;__;__;__;__;__	-0.2000111769415537	1.0147570183762007	-0.24282625483011178	0.337352958163962	0.5001948170154475	0.6276045144580491	-0.5928840168768974	2.02872357700752	-0.3869096688059961	0.5532587752125376	0.042486453082603924	0.6988230829038073	1	1	1	FALSE	FALSE	FALSE	0.36216811281159145	0	0.009683228201143349	0	0	0.009683228201143344	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;__	0.09660499969356122	0.24437438179421134	-0.29637293107987633	0.28749886216678416	0.42648758587463914	0.5361916080221643	0.3360187200932942	0.5729929542803673	-0.5527369817910789	0.7368567498226317	0.5666494645512894	0.5804435259949061	1	1	1	FALSE	FALSE	FALSE	0.13036317880420195	0.2326166059381163	0.04129364798194304	0.2706112622139247	0.23261660593811634	0.04129364798194304	0.28854268006746764
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola;__	0.3689541482810071	0.381995525410518	-2.0354918919700116	0.5964830692778467	0.8833406060033496	1.1029476189481067	0.6185492385017641	0.4324442042111551	-1.8455018688115785	0.5362133511223408	0.6654185963409771	0.06496456689546683	1	1	1	FALSE	FALSE	FALSE	0.08939599609380706	0.14176575847986683	0	0.22909973738006825	0.14176575847986683	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__AB1;g__AB1;s__Sinorickettsia_chlamys	-0.10996952448895742	0.828454265236523	-0.354194630483461	0.3899582337892099	0.5779700186663953	0.7240644382507904	-0.2820033402561797	1.4333862284900065	-0.4891755647316855	0.7779409490556265	0.15174749180227642	0.6247174074148978	1	1	1	FALSE	FALSE	FALSE	0.04054823439868456	0.036487086390616284	0.05643860195300185	0.0316749036737978	0.036487086390616284	0.05643860195300187	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio_fortis	-0.3008212268357699	-0.12904295716092087	2.5866277144255436	0.6131413665542259	0.9079736124675482	1.1335196511794141	-0.4906229513209095	-0.14212192445794564	2.2819434243898526	0.6236931503679866	0.8869837007436796	0.022492680651100983	1	1	1	FALSE	FALSE	FALSE	0.02072363934929463	0.037577308909674915	0	0.28937731667194677	0.037577308909674915	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__uncultured;s__metagenome	0.0618873800314378	-0.3267695333491916	1.0325221048908433	0.29135312390305074	0.43218608796195945	0.5432596761868812	0.21241364843587932	-0.7560852661642212	1.9006050884138435	0.8317843388086728	0.449598075177696	0.057353758526480045	1	1	1	FALSE	FALSE	FALSE	0.0819975778056158	0.18116725693900373	0	0	0.18116725693900373	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;__	-0.49549118509008205	1.3244613855253158	0.7259700546699988	0.6175767637343414	0.9145323713474022	1.1416599065074724	-0.8023151358447546	1.4482389328372876	0.6358899445727774	0.4223706891649468	0.1475502396979614	0.5248481571014489	1	1	1	FALSE	FALSE	FALSE	0.04040031542341312	0.2253542399704944	0.050284391496271286	0.14951145981719116	0.2253542399704944	0.050284391496271286	0.13734792143351882
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_delta	-0.13153525727128523	-0.19880207271012099	1.8162338591148384	0.22448243981018173	0.3332998911272078	0.42051568032621484	-0.585948982835847	-0.5964660595530943	4.31906334076745	0.5579097991492156	0.5508639210922639	1.5669280920151255e-5	1	1	0.011579598599991777	FALSE	FALSE	TRUE	0.7186897013883653	0.2550190648977725	0	0	0.2550190648977725	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Pseudahrensia;s__uncultured_bacterium	-0.0668904649855332	0.018177342184850086	1.034809270788979	0.2442296437606709	0.3625080078437523	0.45680359785341773	-0.2738834809548405	0.05014328453865455	2.265326445876715	0.7841741666624198	0.9600082070278351	0.023492654332944125	1	1	1	FALSE	FALSE	FALSE	0.3446090779465014	0.3173536781461666	0	0	0.3173536781461666	0	0.5655829235332274
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_bacterium	0.028381276726567074	-0.5849324768191839	1.7289432970945076	0.30191901115396436	0.44780749084454835	0.5626344964576588	0.09400294674419814	-1.3062141406255239	3.0729422173363297	0.9251068159405367	0.1914797453562023	0.002119595254601881	1	1	1	FALSE	FALSE	FALSE	0.06534451458226195	0.19552318900753468	0	0	0.19552318900753465	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;__	-0.606477308952102	1.0944710443001098	1.7825011528787649	0.5909076289663002	0.8750961226700382	1.0927156305463404	-1.0263487543950625	1.250686657096284	1.631258035530747	0.30472722398134133	0.21104882038973324	0.1028358840921413	1	1	1	FALSE	FALSE	FALSE	0.05964929616136932	0.046307369387676385	0.05751398246898217	0.017407502707978847	0.046307369387676385	0.0575139824689822	0.05670368503559691
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Unknown_Family;s__uncultured_bacterium	-0.157557655716888	-0.25911962871284544	2.0767393627654016	0.30018581874555855	0.4452450247258726	0.5594564179929347	-0.524867085245076	-0.5819708572204251	3.712066384394626	0.5996755920497466	0.5605863109401183	2.0557404956998357e-4	1	1	0.1476021675912482	FALSE	FALSE	FALSE	0.29788293258767273	0.1653698463924713	0	0	0.1653698463924713	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;__;__	-0.07124871149421343	1.2876065194455462	-1.4806235087482567	0.4998003956854344	0.7403784581564986	0.925541065176156	-0.1425543319078445	1.7391193723431866	-1.5997383200565534	0.8866421668637838	0.08201376776417633	0.1096566470683753	1	1	1	FALSE	FALSE	FALSE	0.031853728926785015	0	0.1461783009628761	0	0	0.14617830096287612	0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group;s__uncultured_Firmicutes	0.5534767153946474	-0.9446213386722546	-0.3740669620402817	0.3362074305836733	0.49850121465278313	0.6255041523986333	1.646235820647341	-1.8949228425254767	-0.5980247462879976	0.09971521707738935	0.058102624441900064	0.5498234212901193	1	1	1	FALSE	FALSE	FALSE	0.17961523257955095	0.16925911805734012	0.0032650695118479614	0.14228012919008842	0.16925911805734015	0.003265069511847977	0.08477713159314221
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Halobacteriovorax;s__uncultured_bacterium	-0.197194096958273	-0.023592048903462493	1.8187300748190804	0.25550253221582103	0.3791782492459877	0.477497120768635	-0.7717892079116643	-0.06221888768772022	3.808881762242756	0.440239284649336	0.9503885214299422	1.3959668730915143e-4	1	1	0.10106800161182564	FALSE	FALSE	FALSE	0.5167938869836706	0.18549804054716018	0	0	0.18549804054716018	0	0
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__uncultured;s__uncultured_Acidimicrobiales	-0.0639487125293382	0.23263499316030567	0.5900820493860197	0.3437062200324215	0.5095877910256229	0.6392534850486455	-0.18605631438181705	0.45651602580998335	0.9230799099063434	0.8524005997405308	0.64801894939788	0.3559655633201374	1	1	1	FALSE	FALSE	FALSE	0.11618362501305363	0.11485019131421355	0.058068593327040875	0.005285609622451987	0.11485019131421355	0.058068593327040854	0.12122748481767104
d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliaceae;g__Babeliaceae;__	-0.022432767280895854	-0.23781171702718287	1.3078272640506194	0.24103298902516365	0.3577804566119681	0.45093323808981683	-0.09306928222407719	-0.6646861577604344	2.900268052074987	0.9258485207228795	0.5062512492121689	0.0037284366634843164	1	1	1	FALSE	FALSE	FALSE	0.34086991599035077	0.2759572387713041	0	0	0.27595723877130407	0	0
