taxon	W	p_val	q_val	diff_abn	(Intercept)	SampleSiteCLOACA	SampleSiteORAL	SampleSiteTANK WATER	global	CARAPACE - CLOACA	CARAPACE - ORAL	CARAPACE - TANK WATER	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	structural_zero (SampleSite = CARAPACE)	structural_zero (SampleSite = CLOACA)	structural_zero (SampleSite = ORAL)	structural_zero (SampleSite = TANK WATER)
d__Bacteria;__;__;__;__;__;__	20.71225393308379	2.4160179090769823e-4	0.10678799158120261	FALSE	0	0	0	0.43990498335385475	0	0	0	0.43990498335385475	0	0	0.10634465156667668	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Neptuniibacter;s__uncultured_bacterium	4.488543041290485	0.42662900271335163	1	FALSE	0.050917510679635895	0	0.048578730330295826	0.07391580941041313	0.17756709677851928	0	0.04857873033029583	0.07391580941041313	0.08651833468180913	0	0.10058683241999986	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__Porticoccus;s__uncultured_bacterium	3.6096612523891287	0.6136309000850778	1	FALSE	0.18463830201959114	0.15701571550879637	0.31862284242952166	0.030844346156853372	0.1624470138303802	0.15701571550879637	0.3186228424295216	0.030844346156853372	0	0.07077009065394779	0.20109881239147356	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__NS9_marine_group;g__NS9_marine_group;__	13.249891700336057	0.008252429689830277	1	FALSE	0.45449202483694473	0.23873127967112207	0.23808835349321145	0	0	0.23873127967112207	0.23808835349321142	0	0	0	0.06919710269892236	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;__	11.590198631302407	0.017854597928964235	1	FALSE	0.11658357104788371	0.13929818448227432	0.05490853354939675	0	0	0.13929818448227432	0.05490853354939675	0	0.12181625589779539	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Shimia;__	3.6001172933010093	0.6160149919589334	1	FALSE	0.22779937633508474	0.2944608673768762	0.11563310179322275	0.08257676919977827	0.19277792494193996	0.2944608673768762	0.11563310179322274	0.08257676919977826	0.07664679691512603	0.03202029552823765	0.048795890580993755	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Acanthopleuribacterales;f__Acanthopleuribacteraceae;g__Acanthopleuribacter;s__uncultured_bacterium	11.933793763969096	0.01522686113092127	1	FALSE	0	0	0	0	0	0	0	0	0.21495399246696498	0.16244436128480688	0.041500358368525996	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__WCHB1-41;f__WCHB1-41;g__WCHB1-41;s__uncultured_bacterium	14.503044213228392	0.00458913546731995	1	FALSE	0	0	0.04986372007279055	0.05781938686351311	0	0	0.04986372007279055	0.05781938686351315	0	0.1646531575066377	0.032706128122785574	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus;__	5.208616305892634	0.3142865379731978	1	FALSE	0.1008641581213369	0	0.15977446217055022	0.24440145003063052	0.1065560920554988	0	0.1597744621705502	0.24440145003063046	0.02704367452312966	0.16860079736769318	0.11953560101281267	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__uncultured;__	5.941360057761132	0.2289966034519894	1	FALSE	0.3364830878053972	0	0.11133673536125294	0.13262949494512208	0	0	0.11133673536125298	0.13262949494512208	0.2112674332651846	0	0.10077502131823021	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Tenacibaculum_sp.	2.8671581040419643	0.8251269655860645	1	FALSE	0.1300053485093169	0.17288739627089397	0.07102334388951605	0.2961730548903072	0.09889905055450234	0.172887396270894	0.07102334388951605	0.2961730548903072	0.014867360004037771	0.13977335265620874	0.09422814729619462	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Roseimarinus;s__uncultured_Prolixibacter	6.585505527171565	0.17270137917460582	1	FALSE	0.3968321188181638	0.4183496821174992	0.07261486866209335	0	0.22427522047528928	0.4183496821174992	0.07261486866209335	0	0.24416984225873598	0.22667985774485377	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__uncultured;s__uncultured_bacterium	1.285518687586247	0.5348507072558598	1	FALSE	0.15668979769445585	0.2936423348994262	0.10002681582269694	0.011747164590410983	0.15077171108279339	0.2936423348994262	0.10002681582269694	0.011747164590410981	0.025749560814926544	0.2358266801133619	0.0969273902500556	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;__;__	59.04957925275416	1.876297347263039e-12	8.706019691300502e-10	TRUE	0	0	0	0	0	0	0	0	0.08511231298574559	0.017938756272086586	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Crocinitomix;s__uncultured_bacterium	1.1435355228673163	0.46684766051132554	1	FALSE	0.06741780133777935	0.10283856235874105	0.11061858024403186	0.06509380822757883	0.007281144461223591	0.10283856235874107	0.11061858024403186	0.06509380822757882	0.05156858157380709	0.006628128418061724	0.021969952112304878	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Gracilibacteria;f__Gracilibacteria;g__Gracilibacteria;s__uncultured_bacterium	3.609187887840895	0.6137489534007647	1	FALSE	0.20828642626295749	0.09920801477185917	0.2674346047097215	0.432346471519571	0.3007333476066118	0.09920801477185917	0.2674346047097216	0.432346471519571	0	0.7374057439029165	0.16895789064851566	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__uncultured_bacterium	4.55939297482823	0.4141067155271976	1	FALSE	0.16987122283146378	0.2567850275318959	0.140309122286016	0.17050762909149803	0	0.2567850275318959	0.14030912228601597	0.17050762909149805	0	0	0.0246753999222634	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;__;__	24.003831238172758	4.9868026462940764e-5	0.022590215987712166	TRUE	0	0	0	0.22098966551967797	0	0	0	0.220989665519678	0	0	0.44378018104443895	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__uncultured;s__metagenome	0.9295757879644513	0.3634294889533001	1	FALSE	0.11862355640943045	0.18543778003257178	0.10858893117951653	0.1219610006827524	0.02387969934067384	0.18543778003257178	0.10858893117951653	0.12196100068275238	0.11139814804173848	0.09887084567913282	0.03614829488081873	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__BD1-7_clade;__	7.619636483711259	0.10912572638808031	1	FALSE	0.13876383840361584	0	0.10101146370431245	0	0	0	0.10101146370431248	0	0.03568098550866541	0.06463649977364326	0.14661798908541362	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hellea;s__uncultured_Alphaproteobacteria	7.403393062568652	0.12018670295342943	1	FALSE	0	0	0.22417996704592894	0	0	0	0.224179967045929	0	0.07041764916388568	0.053784431324198835	0.053469291028300024	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Maricaulis;__	4.007326503235171	0.5213481719678573	1	FALSE	0.46911665683283665	0.5542158911778222	0	0.031946654654896635	0.1771866708768055	0.5542158911778222	0	0.03194665465489665	0.2861050198401714	0.23892460350040057	0.04101432864516434	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;__;__	2.925057312308844	0.8066495542466057	1	FALSE	0.07565244193228857	0.18471117699028547	0.053245710904663096	0.006246643809567022	0.19037646999282706	0.18471117699028544	0.05324571090466311	0.006246643809567018	0	0.20000056519684165	0.03067165561681677	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27_clade;s__uncultured_delta	4.701101744207428	0.39007743267599365	1	FALSE	0.41513555599884855	0.362573849369275	0.10147958135253698	0.7557792071394175	0	0.362573849369275	0.10147958135253697	0.7557792071394175	0.1908475572805073	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__uncultured;__	5.4998713980289144	0.2772926188129693	1	FALSE	0.22116154014656755	0.17150460836048184	0.150165863912093	0.2611080488737974	0	0.17150460836048184	0.150165863912093	0.2611080488737974	0	0	0.06648072437149488	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;__;__	10.316888115819939	0.032111829810312374	1	FALSE	0.16647389721792627	0.145093939540264	0.3701006260926207	0.30551169607786227	0	0.14509393954026398	0.3701006260926206	0.3055116960778622	0	0.04130053438296663	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__uncultured;s__uncultured_bacterium	7.476613694240415	0.11632480149151797	1	FALSE	0.14378994923961388	0	0.13044175713951423	0.12645578638193533	0	0	0.1304417571395142	0.12645578638193533	0	0	0.030133872718061366	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Candidatus_Peregrinibacteria;f__Candidatus_Peregrinibacteria;g__Candidatus_Peregrinibacteria;s__uncultured_bacterium	8.056360247253782	0.08972231447194569	1	FALSE	0.3634477527536725	0.10384416782080377	0.32550910444882825	0	0	0.10384416782080376	0.3255091044488282	0	0.05367381197898851	0	0.45947333058723194	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured;__	4.834758540597422	0.36860918816983285	1	FALSE	0.39119081655604754	0	0.2129073858194896	0.1811989582091831	0	0	0.2129073858194896	0.18119895820918305	0.20552969375813623	0	0.0268772369476702	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured;s__uncultured_bacterium	1.5153105101364093	0.6425175847304834	1	FALSE	0.09204257894857515	0.21985161187153612	0.09743512612520341	0.1765399046751201	0.03853368826755807	0.2198516118715361	0.0974351261252034	0.17653990467512012	0.07188126919894755	0.031379444235352175	0.08478514870911258	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;__;__	0.6538717206983753	0.23200737826272738	1	FALSE	0.09237629772635567	0.2037340206793236	0.11279585964352772	0.08772782918689288	0.023822642257498416	0.20373402067932364	0.11279585964352772	0.08772782918689287	0.09908234254976271	0.1279948661619893	0.056878662436601335	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group;__	7.3117557624175555	0.1251954564065942	1	FALSE	0.3654290159525166	0	0.06385288961882118	0.019443213337842217	0.505249366676781	0	0.06385288961882121	0.019443213337842255	0.32069299666431283	0.3086365533796503	0.03818468646350301	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Halarcobacter;__	1.8538463302582866	0.79342390016637	1	FALSE	0.07630332355224441	0.086567454250705	0.05006857187366052	0.01606296946446015	0.008717321030029843	0.086567454250705	0.05006857187366052	0.016062969464460158	0.006073463991273103	0.06251334243438575	0.0766559473775493	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22;__	4.633792605103451	0.4013245519042509	1	FALSE	0.16022335213067623	0.11157720554945487	0	0.07046239947355093	0.16307572964145897	0.11157720554945487	0	0.07046239947355094	0.030615488834277924	0.08017837367622728	0.2798129617964778	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;__	1.8986903352606985	0.812604502968119	1	FALSE	0.2652804805901272	0.4827152387712795	0.15904771862440545	0.32021000213786116	0.08881408633191436	0.4827152387712794	0.15904771862440545	0.3202100021378611	0.10721154535274338	0.053208368908815556	0.2752588920148575	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella;s__uncultured_marine	1.9739366207735516	0.8443323173220388	1	FALSE	0.4217314986166732	0.34837254689911773	0.37457179584008354	0.1679184575372869	0.08336773788141326	0.34837254689911773	0.3745717958400835	0.16791845753728693	0.07608023903902723	0.30226826737957196	0.12327136533883568	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__uncultured;s__uncultured_bacterium	1.874273872329579	0.80218603519523	1	FALSE	0.38637563391235646	0.5559290115229055	0.22318351428221045	0.08315811720356112	0.4386555446771504	0.5559290115229056	0.22318351428221045	0.08315811720356113	0.14224736398968846	0.19975036931329154	0.0413357346973547	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina;s__Aquimarina_sp.	2.4970387999985277	0.9516529524108555	1	FALSE	0.14595571510166086	0.1608470451314109	0.14284025521882113	0.10178188850472111	0.04648772557493981	0.16084704513141093	0.14284025521882107	0.1017818885047211	0.1091369180021288	0.0721633951552927	0.2716099498768972	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__uncultured;g__uncultured;s__uncultured_bacterium	2.5916006757124457	0.9179279200980374	1	FALSE	0.12550130285054437	0.20845337448286558	0.021118439139017627	0.07173705836480346	0.11029804121149485	0.20845337448286555	0.021118439139017627	0.0717370583648035	0.1540700090191452	0.07444637388191759	0.10579479521390021	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;__	0.6115077335846792	0.2124140771093393	1	FALSE	0.11960959314064096	0.10508366944505713	0.17518771600539024	0.08218194936075573	0.019111481918428368	0.10508366944505713	0.17518771600539024	0.08218194936075573	0.10976129160686199	0.029723936186699496	0.03218172094416762	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;__	0.7773418348016761	0.29024293222448916	1	FALSE	0.04368768453603303	0.035140643929407585	0.0025081162846383987	0.04016039507674669	0.010207692975159801	0.03514064392940758	0.002508116284638395	0.04016039507674668	0.08631392929124453	0.10682026006933251	0.0566808940903096	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Balneola;__	20.404208939182578	2.799080982022651e-4	0.12287965511079438	FALSE	0	0	0	0	0	0	0	0	0.09274797447266143	0.12248648632502471	0.030260881208609418	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;__	6.395881704642475	0.1877207235432387	1	FALSE	0.23941357945310493	0.18975587578830383	0	0.1388299733216755	0.2169081095107965	0.18975587578830377	0	0.13882997332167546	0.021737484819678375	0.0045760275222235195	0.020636597470132193	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Oleibacter;__	8.219587191925147	0.08336987409013585	1	FALSE	0.053442747375042274	0.06540864056634119	0.029859072080994736	0	0	0.06540864056634119	0.029859072080994736	0	0.11070827724491393	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;__;__;__;__;__	0.6892905928619133	0.24856005496625053	1	FALSE	0.1315645035677588	0.2868740091170715	0.07686388791747449	0.0056284310533584675	0.15712382875489336	0.2868740091170715	0.0768638879174745	0.005628431053358474	0.30323024867393433	0.15823266284231086	0.039239244203303186	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;__	6.571995899870517	0.1737319981488526	1	FALSE	0.047244531424392826	0.08262193300150204	0.175874186512488	0	0.11253400655660291	0.08262193300150203	0.17587418651248807	0	0.29713136529286704	0	0.19249170393833626	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Fusibacteraceae;g__Fusibacter;s__uncultured_bacterium	12.806906009742004	0.010146693117005565	1	FALSE	0.06798399534232565	0.03414277798217089	0.08951714555204633	0	0	0.03414277798217089	0.08951714555204637	0	0.03142204218903146	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Dasania;s__uncultured_bacterium	1.83422913237285	0.7849704582847641	1	FALSE	0.1596966013974342	0.2126752312985371	0.12139520183147885	0.02494153859413997	0.14074951023736032	0.2126752312985371	0.12139520183147887	0.024941538594139997	0.0441008042767058	0.21681843913694562	0.11564378455388767	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;__;__	9.46557743665941	0.04740078494214604	1	FALSE	0	0	0.13225101454961113	0.011607566459977217	0.4810379414209818	0	0.13225101454961113	0.011607566459977242	0.22011976005478492	0.265116996073033	0.0459309134122885	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27_clade;s__uncultured_bacterium	0.6874699735064165	0.24770578824394518	1	FALSE	0.10091825608269837	0.1121666404835762	0.0661951070937739	0.006135706874747101	0.02852710870672877	0.11216664048357622	0.0661951070937739	0.006135706874747102	0.06722000388785272	0.09778647201039502	0.04729938267798718	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__uncultured;s__uncultured_bacterium	20.679561363314594	2.45406105923141e-4	0.10797868660618204	FALSE	0	0	0	0	0	0	0	0	0.1305063567966427	0.2599370505003698	0.22551799644409848	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;__;__;__;__	4.926828448959222	0.35446841447892263	1	FALSE	0.4277171204128361	0	0.3068503160605987	0.1453849326871404	0	0	0.3068503160605987	0.1453849326871404	0.05988806375440107	0	0.0106365739287833	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;__	9.271956698173607	0.051770596248394536	1	FALSE	0.1997552324939588	0	0.030321108653429588	0.009348568903904713	0	0	0.030321108653429588	0.009348568903904711	0	0.2655733134346619	0.032397156361239673	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_Peredibacter	7.0882792417207705	0.1382732235220828	1	FALSE	0	0	0	0.08096895301693222	0	0	0	0.08096895301693223	0.10363242322638039	0.12207642226401896	0.04428042036662166	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Vicingus;s__uncultured_Bacteroidetes	1.99036020580464	0.8511802223521591	1	FALSE	0.4930957902811467	0.2503476909106792	0.2906214424638273	0.10559504482027858	0.045330894788035786	0.2503476909106792	0.2906214424638274	0.10559504482027851	0.13718631273475085	0.2567734450759074	0.07910078483688956	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__uncultured;s__uncultured_organism	15.02464783898563	0.0035914127398852876	1	FALSE	0	0	0.09027109267202778	0.36480077498400537	0	0	0.09027109267202779	0.36480077498400526	0	0.2550240586721333	0.18323463750083438	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae;g__Fuerstia;s__uncultured_bacterium	2.170896794654961	0.9245929588154673	1	FALSE	0.3678190827332311	0.5718227333721606	0.1524548836950258	0.08828075811350247	0.36414481387860725	0.5718227333721606	0.1524548836950258	0.08828075811350246	0.1868651778100773	0.1558679182114467	0.12147302847240667	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__uncultured;__	13.568883778896785	0.0071095462974259584	1	FALSE	0	0	0.09706852731171092	0.1965281513776925	0	0	0.09706852731171096	0.19652815137769253	0	0	0.05892082543624756	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pir4_lineage;__	4.093895048485457	0.5030040647658549	1	FALSE	0.3107145551506269	0	0.18015476200316663	0	0.16089055469790983	0	0.18015476200316663	0	0.02647657489819272	0.112312201386453	0.19100258473054832	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas;__	16.2333416310365	0.002031325320212416	0.8612819357700644	FALSE	0	0	0	0.06232538100011286	0	0	0	0.06232538100011285	0.009699149285252054	0.10840056255989308	0.0705995503522753	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;f__Paracaedibacteraceae;g__uncultured;s__uncultured_bacterium	7.085147127444882	0.13846559465565422	1	FALSE	0	0.48235182886216205	0	0.09095803776835354	0	0.482351828862162	0	0.09095803776835355	0.0308120698617733	0.11898224193565278	0.21754385160801212	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Vicingus;s__uncultured_bacterium	6.7282499933937805	0.16216541231950743	1	FALSE	0.14160219229425405	0	0.013472709057709111	0.06049666028187659	0	0	0.013472709057709113	0.06049666028187659	0	0.037585927049452884	0.03922252732685723	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__Kordiimonadaceae;g__Kordiimonas;s__uncultured_bacterium	2.472800543055008	0.960453389873434	1	FALSE	0.08954883361234386	0	0.06384830695945613	0.14178528837868876	0.21472898684675368	0	0.06384830695945613	0.14178528837868876	0.048199682523689204	0.3634953937479046	0.17631761980574853	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Vicingus;s__uncultured_Owenweeksia	1.9513306014272107	0.834861168635697	1	FALSE	0.19568097749771204	0.1356716549094332	0.07472202316070017	0.023648978553210347	0.00434627169487071	0.1356716549094332	0.07472202316070013	0.023648978553210295	0.12978372993837894	0.08759782565233162	0.016812231536959876	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__uncultured_bacterium	14.476570023829272	0.004646530606777322	1	FALSE	0	0	0.03994088556285241	0.012301984186432758	0	0	0.039940885562852406	0.012301984186432732	0	0.17083478050822734	0.03924930419733361	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Acrophormium_PCC-7375;s__Leptolyngbya_sp.	37.48208146117238	7.276229276306338e-8	3.339789237824609e-5	TRUE	0	0	0	0	0	0	0	0	0.03852907510681035	0.14001611660894017	0.11984195393384654	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Fusibacteraceae;g__Fusibacter;__	3.706281244627275	0.5899540009668784	1	FALSE	0.08115548640439248	0.08419558606146847	0.01925418781912641	0.10702204288681848	0.06982090618966146	0.08419558606146847	0.01925418781912641	0.10702204288681844	0.05669359365743345	0.02159749495539541	0.0660140792336205	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Aestuariicella;s__uncultured_bacterium	25.49025841321725	2.4386540616220366e-5	0.011071489439764047	TRUE	0	0	0	0	0	0	0	0	0.04871557555379663	0.22132751985307883	0.17136924112792762	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;__;__	18.18283086830986	8.065249439445929e-4	0.34761225084011954	FALSE	0	0	0	0	0	0	0	0	0.12941743101163322	0.09795576638112964	0.02669920807169342	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__028H05-P-BN-P5;o__028H05-P-BN-P5;f__028H05-P-BN-P5;g__028H05-P-BN-P5;s__uncultured_bacterium	2.9771208829807145	0.7903323082577182	1	FALSE	0.4912628951238464	0.6528428161737141	0.2113705405574536	0.30753248402227995	0.22054596633052617	0.652842816173714	0.21137054055745358	0.30753248402227995	0	0.10863472620936883	0.25757991244524475	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;__;__	12.234757900798687	0.01324151124667672	1	FALSE	0.28328534439058856	0	0.09870286121931908	0.007801160635786337	0	0	0.09870286121931908	0.00780116063578631	0	0.26746052395477954	0.10421948289460115	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27_clade;__	0.7137056243752022	0.2600487777895957	1	FALSE	0.23282790770454573	0.26281725929244576	0.14258869403849977	0.11535737842764233	0.07446977342037507	0.26281725929244576	0.14258869403849977	0.11535737842764233	0.05587489150590795	0.04087469384872614	6.580184062336373e-4	FALSE	FALSE	FALSE	FALSE
