# Constructed from biom file
#OTU ID	16S0064C	16S0073C	16S0074C	16S0084C	16S0087C	16S0088C	16S0089C	16S0090C	16S0092C	16S0093C	16S0094C	16S0113C	16S0117C	16S0118C	16S0119C	16S0120C	16S0123C	16S0141C	16S0142C	16S0143C	16S0146C
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Paenalcaligenes	0.0	0.00013831867364966395	0.0	0.0	0.0017065391768984449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00322180916976456	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Limnotrichales;f__Limnotrichaceae;g__Limnothrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8495570310910536e-05	0.0	0.0	0.0	0.0
d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Acanthopleuribacterales;f__Acanthopleuribacteraceae;g__Acanthopleuribacter	0.0003046563280067614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.262414277451872e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006934115849981911	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__uncultured	0.0004717259272362757	0.0	0.0	0.0	0.0	0.00018412250283855524	6.828787131530027e-05	0.0	0.000691021329525038	0.0023685587595362032	0.006038708629771341	0.0	0.0	0.0	0.0	0.0	0.0001757079179536501	0.0	0.0010250432126060216	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter	5.896574090453446e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003247708842902234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008441532339108414	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina	0.00037344969239538493	0.0	0.0	0.0	0.0	0.0015650412741277197	0.0	0.0	0.0	0.002047242648746408	0.00012178908160883377	0.0	0.0	0.003080191184280404	0.0	0.0	0.0016738491131374036	0.0	0.00036680467902078224	0.0	0.00021782424695046055
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__uncultured	0.00010810385832497985	0.0	4.851395685896386e-05	0.0	0.0	0.00021480958664498112	0.0	0.0	0.0	0.006472224517337299	0.00048715632643533507	0.0	0.0	0.00024783147459727387	0.0	0.0016354071363220493	0.001442654484251022	0.0	0.006863769747156008	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavitalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002418645558487247	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;__	5.896574090453446e-05	0.0	0.0	0.01011728985567525	0.0	0.0	0.0	0.00029751279305010117	0.0	0.00023869196801527628	0.0010250581035410175	0.0	0.0	0.0	0.0	0.0	0.0012946899217637375	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arenibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0001745134489168785	0.0	0.0	0.0	0.0	0.0	0.0	0.05477075588599752	0.008795074758135445	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Proteocatella	0.0	0.0004401048707034762	0.0	0.0	0.006838939772589273	0.0	0.00015175082514511172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;__	0.0	0.008060206346312236	0.0	0.00025995092126606496	0.0	0.0	0.000698053795667514	0.0	0.0	0.0	0.0	0.001878522229179712	0.0	0.0004956629491945477	0.005936675461741424	0.000560384263494968	0.0	0.0034364581199128313	0.0	0.00030596767158601925	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_brachy_group	0.0004717259272362757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.725157853564045e-05	0.0023867427744502954	0.0006314651945498695	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella	0.0	0.0	0.0	0.0	0.004263152175997239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01821628673054724	0.0	0.0	0.0006518755718206771	0.0004161503319954871	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter	0.0	0.0	0.0	0.0	0.0	0.0	8.346295382981145e-05	0.0	0.0001382042659050076	0.0	0.0	0.0	0.0	0.000283235970968313	0.0	0.00012580054894784995	0.0	0.0	0.00016079109217349358	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;__	0.0	0.001697547358427694	0.0	0.000155970552759639	0.0	0.0	0.0	0.0	0.0	0.0	0.0009134181120662532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007537082445632512	0.0016274876148192512	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__Sneathiellaceae;g__Sneathiella	0.0	0.0	0.0	0.0	0.0	0.0	0.000971205280928715	0.0	0.0	0.00011934598400763814	5.0745450670347404e-05	0.0	0.0	0.030695698353690917	0.0	0.0	0.000379159191373666	0.0	2.0098886521686698e-05	0.0	6.668089192361037e-05
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__uncultured	4.9138117420445386e-05	0.0	0.0	0.0	0.0	0.00018412250283855524	0.0	0.0	6.91021329525038e-05	4.590230154139929e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013689955111847864	0.0021907786308638503	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0006444287599349434	0.0	0.0	0.0001382042659050076	0.0	0.0	0.0	0.0	0.0001416179854841565	0.0	0.0	0.0	0.0	4.0197773043373395e-05	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__Porticoccus	0.0009925899718929967	0.0	0.0	0.0	0.0	0.001227483352257035	0.0	0.0	0.0	0.000128526444315918	0.0	0.0	0.0	0.0026907417241989733	0.0	0.0	0.0007860617382136979	0.0	0.0019546167142340315	3.254975229638503e-05	2.667235676944415e-05
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter	0.0006486231499498791	2.5148849754484355e-05	0.0	0.0	0.0	0.0012581704360634608	0.0	0.00020825895513507082	0.0	0.017865175759912602	0.0007002872192507941	0.0	0.0	0.027969552133120905	0.0	0.0	0.00023119462888638171	0.0	0.017450858222454475	9.764925688915508e-05	1.3336178384722074e-05
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__	0.0032136328792971283	0.0006601573060552143	0.0002061843166505964	0.0	0.0	0.0027004633749654772	0.0010850183997875489	0.006634535285017256	0.0	0.0032498829491310693	0.0010961017344795038	0.0	0.0	0.006160382368560808	0.0	0.04240622140896615	0.018033181053137774	0.0	0.046197290670096876	0.17519578676006275	0.003649667484618941
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Suttonella	0.0031153566444562376	0.0	0.0	0.0	0.0	0.000490993340902814	0.0	0.0013090562894204451	0.0	0.0	0.017811653185291938	0.0	0.0	0.0	0.0	0.06582799634034767	0.07760741302458062	0.0	0.0	0.07946696525639439	0.005058857000604574
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Amoebophilaceae;g__Candidatus_Amoebophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.590230154139929e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.024721630421675e-05	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas	0.0005503469151089883	0.0006978805806869408	0.0	0.00021835877386349457	0.0	0.0028845858778040324	0.0	0.014786385814590028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Bradymonadales;f__Bradymonadales;g__Bradymonadales	9.827623484089077e-05	0.0	0.0	0.0	0.0	0.0	0.0013885200500777723	0.00020825895513507082	0.0	0.0026623334894011587	4.0596360536277925e-05	0.0	0.0	0.0003540449637103912	0.0	3.43092406221409e-05	0.0007028316718146004	0.0	0.003411785987056317	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;g__Terasakiella	0.0001670695992295143	0.00012574424877242178	0.0	0.0	0.0	0.0	0.0004476649341780796	0.0	0.0003224766204450177	0.0	0.0	0.0	0.0	0.00024783147459727387	0.0	0.0	5.548671093273161e-05	0.0	0.0	0.014152632298468209	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__uncultured	0.0008255203726634825	0.0009367946533545421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028823415980757327	0.0	0.0	0.0	0.0030782761653474055	9.149130832570906e-05	2.7743355466365807e-05	0.0	0.000200988865216867	0.0005012661853643293	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gelidibacter	0.0	0.0	0.0	0.0009150272428565487	3.834919498648191e-05	0.0	0.011411662050912402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Neptunomonas	0.0	8.173376170207415e-05	0.0	0.0	0.0	0.001472980022708442	0.00014416328388785614	0.0	0.0	0.0024052806007693224	0.0006495417685804468	0.0	0.0	0.0	0.0	0.0	0.00027743355466365805	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured	0.00014741435226133616	0.0	0.0	0.0	0.0	0.0	0.0	0.0021420921099607284	0.0	0.0	0.0	0.002504696305572949	0.0	0.0	0.0013192612137203166	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium	0.0	0.0	5.15460791626491e-05	0.0	0.0	0.0	0.0	0.011126978460073784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	0.0	0.0	0.0	0.0	0.0	0.00018412250283855524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003123884327026062	0.0	0.000257052888631836	0.0	0.0	0.0	0.0	0.0	0.0002973467520585544	0.0002589379843527475	0.0	0.00044720022510752905	6.509950459277006e-05	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas	0.0	6.915933682483198e-05	0.010178834573471355	0.0	0.0	0.0	0.0	0.0016660716410805665	0.005343898281660294	0.00037639887263947415	0.0006596908587145163	0.0	0.0	0.0024075057532306605	0.0	0.0	0.00048088482808367395	0.0	0.0001004944326084335	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Pygmaiobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08425853800456111	0.0	0.0	0.0	0.0	0.0016018178770325392	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	0.0	0.05879801072598442	0.0	0.00020796073701285196	0.027458023610321045	0.0	3.793770628627793e-05	0.0	0.0	0.0	0.0	0.0	0.02487963736356555	0.0004956629491945477	0.0	0.006644556267154621	0.00024969019919729224	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004912159624889629	0.0	0.0	0.0	0.0	0.0	0.0	0.0019743336623889436	0.0	3.254975229638503e-05	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Anaerococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.877000178315017e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.890785589814717e-06
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Croceibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.556314235925887e-05
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;__	0.01780765375316941	0.0013266018245490497	8.186730219950151e-05	0.00018716466331156678	0.0	0.0035597017215454017	0.0006145908418377024	0.01550041651791027	0.00018427235454001014	0.007830932642962718	0.003105621581025261	0.0	4.692500445787542e-05	0.0	0.0	0.036287740164684355	0.014851942959661161	0.0004656447316955056	0.023626241106242715	0.0016925871194120212	0.02860610263522885
d__Bacteria;p__Planctomycetota;c__Pla3_lineage;o__Pla3_lineage;f__Pla3_lineage;g__Pla3_lineage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.262414277451872e-05	0.0	0.0	0.0	0.000283235970968313	0.0	0.0	0.0	0.0	4.0197773043373395e-05	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.004529762130581585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__NS10_marine_group	0.0007862098787271262	0.0	0.0	0.0	0.0	0.000981986681805628	0.0	0.0	0.0	0.0	0.0005480508672397519	0.0	0.0	0.001168348380244291	0.0	0.0	0.00021269905857547117	0.0	0.024646259597218313	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Altererythrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0001745134489168785	0.0	0.0	9.180460308279858e-05	0.000568349047507891	0.0	0.0	0.0	0.003518029903254178	0.0	0.0	0.0	0.00030148329782530046	0.0	0.0
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas	0.0004225878098158303	0.0	0.0	0.0	0.0	0.00021480958664498112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacterales;f__Halococcaceae;g__Halococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000853515416622e-05
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Candidatus_Berkiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023869196801527628	0.0	0.0	0.0	0.0	0.0	0.0	8.323006639909742e-05	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pontivivens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019420348826456064	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Schleiferiaceae;g__Schleiferia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4263222157959e-05	0.0	0.0	0.0	0.000283235970968313	0.0	0.0	1.8495570310910536e-05	0.0	2.0098886521686698e-05	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001416179854841565	0.0	0.0	0.0	0.0	6.029665956506009e-05	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Euzebyales;f__Euzebyaceae;g__Euzebya	0.00015724197574542523	0.0	0.0	0.00047830969512955955	0.0	0.0	0.0	0.0009520409377603237	0.0	0.0	0.00023342907308359804	0.0	0.0	0.0	0.0	0.0030992680695333943	0.0030425213161447834	0.0	0.0	1.9529851377831013e-05	0.0008046160958782318
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;__	0.0	0.0073371769158708106	0.0	0.0	0.003822136433652697	0.0015650412741277197	0.0	0.00041651791027014164	0.0	0.0	0.0009438653824684617	0.005635566687539136	0.0002909350276388276	0.0	0.0	0.006621683440073193	0.0	0.0	0.0	0.0008462935597060106	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostignum	0.0	0.0	0.0	0.0	0.0011888250445809391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001332670126603662	0.0	0.0	0.00020585544373284538	0.0	0.0002328223658477528	0.0	8.462935597060106e-05	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ruegeria	9.827623484089077e-05	0.0005155514199669292	3.335334534053766e-05	0.0	0.0005304971973129997	0.0	0.007853105201259532	0.0	0.0020039618556226104	0.0027357771718673975	0.012057119079274543	0.0	0.0	0.0006726854310497433	0.0028583992963940193	0.0001486733760292772	0.0	0.0004935834155972359	4.0197773043373395e-05	0.00011066915780770909	0.0002756143532842562
d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfocella	0.0	0.0	0.0	0.0	8.948145496845778e-05	0.0	3.793770628627793e-05	0.0	0.0	3.672184123311943e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Haliea	0.0	0.0	0.0	0.0	0.0	0.0	0.0006070033005804469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014875639652505058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola	0.0013070739233838474	0.0	0.00040024014408645187	0.0	0.0	0.0005216804247092398	0.0028908532190143783	0.0013983101273354753	0.0011056341272400608	0.0009272264911362656	0.030132648608052287	0.0	0.0	0.0	0.0013192612137203166	0.00033165599268069533	0.0024229197107292805	0.0	0.008346062628130401	0.022830396260684456	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Candidatus_Soleaferrea	0.0001670695992295143	0.0	0.0	0.0	0.00022370363742114447	0.0	0.0	0.0	0.0	0.0	0.00019283271254732012	0.0	0.003885390369112085	0.0	0.0	0.0004688929551692589	0.0	0.0001490063141425618	5.024721630421675e-05	1.301990091855401e-05	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured	0.0005208640446567211	0.0	0.0	0.0	0.0	0.00039893208948353637	0.0	0.0	0.0	0.00026623334894011584	0.00013193817174290325	0.0	0.0	0.0	0.0	0.0	8.323006639909742e-05	0.0	0.00036680467902078224	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__Ilumatobacter	0.0006977612673703245	0.0	0.0	0.00019756270016220938	0.0	9.206125141927762e-05	0.0	0.0005950255861002023	0.0	8.262414277451872e-05	8.119272107255585e-05	0.0	0.0	0.008921933085501859	0.001759014951627089	0.004951967063129003	0.0004993803983945845	0.0	0.001160710696627407	0.0001367089596448171	0.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium	0.0	0.0	0.0	5.199018425321299e-05	0.005094051400704347	0.0	2.276262377176676e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Rheinheimera	0.0	0.00013203146121104286	0.004802881729037423	0.0	0.00011504758495944572	0.00632153926412373	0.001396107591335028	0.005890753302392003	0.007486064403187912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__Rubricoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010993843447669306	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Gilvimarinus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.213617727000507e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Aliiroseovarius	0.00022603534013404877	0.0	0.0	0.0	0.0	0.014300181053794457	0.0	0.0102939426395335	0.0	0.008703076372249305	0.0	0.0	0.0	0.00038944946008143036	0.00395778364116095	0.0	0.0004069025468400318	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Gottschalkia	0.0	0.0005344130572827925	0.0	0.0	0.0	0.0	3.793770628627793e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015391380826737027	0.0	0.00012022120702091849	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia;f__Hungateiclostridiaceae;g__Fastidiosipila	0.0	0.0	0.0014220653604283783	0.01752069209333278	0.0	0.0	0.0	0.0	0.0004376468420325241	0.0	0.0	0.0	0.0	0.005381483448397947	0.017810026385224276	0.0	0.0	0.0	0.0	0.0	9.335324869305452e-05
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002440100231809522	0.0	0.0	0.0	0.0004346459023063976	0.00010244184097301123	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tateyamaria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002418645558487247	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Psychrosphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001785076758300607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.574565416285453e-05	0.0003236724804409344	0.0	0.0010752904289102383	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.0	0.01114722765367519	0.0009945361156087592	0.0	0.021085665710067304	0.010648418080829778	0.0023369627072347206	0.011900511722004046	0.006633804763440365	2.754138092483957e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014069220565180688	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmatales;g__Izemoplasmatales	0.0008156927491793935	0.0002766373472993279	0.0	0.0	0.0	0.0	0.0	0.0	6.91021329525038e-05	0.0	3.0447270402208442e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002728423845318969	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Anaerovorax	0.0	0.0	0.0	0.0	0.0003834919498648191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008234217749313815	0.0	0.0	7.537082445632511e-05	0.0001367089596448171	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group	0.0010810385832497986	0.00012574424877242178	0.0	0.0	0.0	0.0	0.0	0.0	0.0005528170636200304	0.0	0.0221148674021374	0.0	0.0	0.0	0.0	0.0005946935041171088	0.0	0.0	0.002562608031515054	0.00556600764268184	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Pseudoteredinibacter	0.0	0.0	0.0	0.0	0.0	0.0007058029275477951	0.0	0.0	0.0	0.0007344368246623886	7.104363093848637e-05	0.0	0.0	0.0022304832713754648	0.0	0.0	0.0003976547616845765	0.0	0.006868794468786429	0.0	3.556314235925887e-05
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Stappia	0.0	0.0	0.00018495946052479972	0.0	0.00010865605246169875	0.000981986681805628	0.0008725672445843924	0.0	0.0	0.0	0.0	0.0	0.0	0.0003540449637103912	0.0	0.0	0.0	0.0	0.0	0.0	0.0
